time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration
2017-07-01,31.1,26.4,28.6,37.4,32.4,35.1,97,76,85,10.5,10.5,7.0,10.0,23.4,116,11.67,2.61,14400.71,50150.76
2017-07-02,30.3,25.6,27.9,36.6,30.8,33.5,99,76,86,12.4,12.4,13.0,15.6,30.6,116,10.93,2.51,6407.59,50127.58
2017-07-03,32.8,26.0,29.2,41.6,32.3,35.6,96,65,82,3.5,3.5,8.0,12.8,24.1,157,19.13,4.28,37901.46,50102.39
2017-07-04,34.5,27.5,30.8,40.6,32.0,35.7,95,61,75,3.8,3.8,7.0,24.8,46.4,271,19.71,5.03,45467.03,50075.21
2017-07-05,34.5,27.5,30.8,40.5,30.9,35.8,93,56,71,0.4,0.4,2.0,18.8,36.4,256,24.55,5.96,43185.8,50046.08
2017-07-06,34.3,27.0,30.1,40.0,30.6,35.2,87,59,72,1.0,1.0,2.0,15.9,31.0,250,14.55,3.88,39628.54,50015.02
2017-07-07,34.5,25.7,29.9,40.0,31.3,35.3,93,57,75,1.7,1.7,5.0,12.7,36.0,165,21.41,5.04,45786.36,49982.05
2017-07-08,34.5,26.6,31.0,40.2,32.4,36.8,91,54,72,0.1,0.1,1.0,15.3,35.3,286,23.31,5.51,45243.69,49947.2
2017-07-09,36.4,28.2,32.2,42.4,34.0,37.0,83,43,64,0.0,0.0,0.0,22.0,41.4,275,22.41,6.07,44967.55,49910.14
2017-07-10,36.3,29.0,32.0,42.2,31.2,35.7,77,44,60,0.4,0.4,1.0,21.7,41.0,254,20.55,6.18,36323.47,49870.8
2017-07-11,34.7,27.5,30.4,39.9,31.4,35.1,87,51,69,1.4,1.4,2.0,13.7,30.2,204,18.96,4.94,32147.13,49829.26
2017-07-12,30.8,26.0,28.2,35.8,30.2,32.6,95,65,78,1.1,1.1,8.0,16.1,30.6,135,12.64,3.31,19330.36,49785.6
2017-07-13,32.3,26.0,29.2,35.6,30.9,33.2,87,58,72,0.6,0.6,5.0,21.0,40.7,95,18.04,4.7,37829.31,49739.88
2017-07-14,32.8,27.1,29.7,39.1,30.8,34.2,82,63,73,0.6,0.6,3.0,18.1,40.7,92,19.5,4.96,39838.43,49692.18
2017-07-15,32.5,27.0,29.5,37.2,32.1,34.2,88,62,76,9.6,9.6,5.0,16.2,36.4,106,16.16,4.14,31699.65,49642.57
2017-07-16,32.8,27.1,29.8,39.7,32.6,35.7,88,63,79,5.1,5.1,7.0,15.1,32.4,109,17.28,4.06,32231.25,49591.12
2017-07-17,33.2,27.5,29.7,39.2,34.0,35.9,90,64,80,5.8,5.8,7.0,19.2,37.8,97,16.42,3.82,28626.59,49537.91
2017-07-18,33.8,27.0,30.2,39.9,33.1,36.7,95,58,79,4.3,4.3,10.0,11.7,32.0,117,18.67,4.18,41009.63,49483.0
2017-07-19,35.2,27.6,31.5,43.1,34.0,38.0,91,57,73,2.0,2.0,4.0,11.8,20.2,48,21.67,5.14,40811.89,49426.48
2017-07-20,32.2,25.5,29.4,38.9,30.1,34.6,95,65,78,14.0,14.0,9.0,16.6,35.3,104,15.27,3.81,25477.31,49368.41
2017-07-21,32.7,27.8,29.7,37.9,32.5,34.8,88,64,76,5.7,5.7,4.0,19.1,49.3,92,17.54,4.33,33737.54,49308.84
2017-07-22,31.2,26.6,28.4,35.5,30.5,32.2,87,67,79,1.8,1.8,7.0,23.4,47.2,98,15.59,4.01,32717.63,49247.88
2017-07-23,32.2,25.5,28.0,37.0,29.7,31.9,94,63,82,5.3,5.3,13.0,23.2,52.6,100,18.08,4.31,36199.39,49185.56
2017-07-24,30.5,25.0,27.6,35.5,29.4,31.9,96,70,84,6.3,6.3,14.0,21.4,44.6,109,14.55,3.36,28464.89,49121.98
2017-07-25,31.2,25.2,27.7,35.4,29.9,32.2,95,67,83,5.6,5.6,11.0,19.6,40.3,105,13.99,3.31,29715.67,49057.19
2017-07-26,31.8,25.4,28.7,37.0,30.8,33.8,97,62,80,0.7,0.7,5.0,17.2,38.9,112,17.22,3.96,35589.52,48991.25
2017-07-27,32.8,26.2,29.4,36.3,31.3,34.2,91,57,75,1.9,1.9,6.0,19.8,46.1,103,18.87,4.59,37289.33,48924.25
2017-07-28,32.1,27.0,29.1,36.7,31.6,33.6,84,62,76,0.9,0.9,4.0,22.4,49.3,94,16.92,4.31,30959.37,48856.19
2017-07-29,31.7,26.6,28.9,34.6,30.8,32.7,90,65,77,1.8,1.8,11.0,24.9,47.2,115,13.45,3.79,21414.31,48786.57
2017-07-30,31.4,26.3,28.5,36.7,31.4,33.7,92,67,80,2.3,2.3,7.0,13.8,28.8,157,15.7,3.66,34191.28,48715.23
2017-07-31,31.0,25.7,27.3,37.4,30.6,32.9,94,70,87,17.6,17.6,17.0,12.0,23.4,233,10.2,2.32,13317.92,48642.28
2017-08-01,28.6,25.5,26.8,34.2,30.5,32.0,94,83,90,4.8,4.8,15.0,18.0,34.6,256,7.11,1.68,3665.5,48567.79
2017-08-02,31.6,26.0,28.2,37.0,31.0,33.5,93,67,83,2.6,2.6,10.0,15.5,32.4,277,12.84,3.03,17345.76,48491.85
2017-08-03,31.6,26.2,28.9,37.1,29.6,33.1,90,65,77,1.0,1.0,8.0,21.9,41.8,274,12.91,3.54,24341.24,48414.54
2017-08-04,32.0,26.6,29.1,37.4,29.4,33.6,81,64,74,0.7,0.7,6.0,16.9,30.2,258,14.63,3.89,33346.96,48335.96
2017-08-05,33.4,27.0,29.8,40.2,30.6,35.2,81,62,72,3.8,3.8,1.0,15.0,25.9,261,19.67,4.64,33385.96,48256.18
2017-08-06,32.5,27.5,29.5,39.3,32.7,35.4,93,65,79,1.3,1.3,8.0,10.0,25.9,284,14.47,3.46,22857.64,48175.29
2017-08-07,31.5,25.8,28.4,38.4,31.3,34.9,99,72,87,17.7,17.7,14.0,11.4,23.0,170,12.95,2.86,15255.54,48093.37
2017-08-08,32.5,25.9,28.6,40.6,31.7,35.4,99,70,86,12.5,12.5,11.0,8.8,22.3,125,15.78,3.43,23011.71,48010.5
2017-08-09,30.4,25.7,27.9,38.0,31.3,34.4,97,79,89,17.3,17.3,17.0,9.7,23.0,188,10.4,2.31,4182.26,47926.74
2017-08-10,32.5,25.6,28.8,38.2,31.5,33.9,96,67,81,10.2,10.2,9.0,20.5,38.5,266,15.06,3.71,27443.51,47842.19
2017-08-11,34.1,27.5,30.2,38.5,30.2,33.9,81,58,70,0.2,0.2,1.0,23.0,43.6,268,20.46,5.68,36493.54,47756.91
2017-08-12,33.2,27.5,30.0,37.2,29.6,32.9,78,59,69,0.3,0.3,1.0,31.3,56.5,262,18.58,5.53,40067.98,47670.99
2017-08-13,33.1,26.8,29.8,38.0,29.7,33.6,81,60,71,0.5,0.5,3.0,20.2,37.1,249,19.11,5.17,41275.83,47584.49
2017-08-14,33.2,26.5,29.7,38.5,30.5,34.3,79,55,69,0.2,0.2,2.0,13.2,27.7,247,20.25,4.91,41677.39,47497.48
2017-08-15,32.8,27.0,29.8,39.3,31.1,34.7,83,61,71,0.6,0.6,3.0,15.6,33.8,270,20.15,4.85,42235.05,47410.04
2017-08-16,34.5,27.2,30.4,38.3,30.7,34.5,82,50,67,0.0,0.0,0.0,18.8,37.1,280,22.12,5.73,42784.25,47322.23
2017-08-17,35.8,27.6,31.1,40.4,30.3,35.1,75,45,64,0.0,0.0,0.0,20.2,39.2,274,22.68,6.08,43200.0,47234.09
2017-08-18,35.6,27.5,31.1,41.0,31.1,35.6,81,46,65,0.0,0.0,0.0,14.9,29.9,310,22.5,5.86,42147.13,47145.01
2017-08-19,30.4,27.0,28.2,35.0,31.0,32.9,91,73,83,6.3,6.3,6.0,16.5,32.0,109,11.56,2.91,18262.5,47054.83
2017-08-20,33.2,26.1,29.6,37.4,31.1,34.0,91,57,74,0.4,0.4,4.0,17.4,35.3,103,19.37,4.86,41834.46,46963.62
2017-08-21,32.7,26.7,29.2,39.8,31.8,34.4,90,66,78,6.2,6.2,3.0,19.3,38.2,103,18.88,4.43,36094.14,46871.46
2017-08-22,32.2,26.6,28.8,38.2,31.8,34.5,90,65,81,6.0,6.0,4.0,12.6,25.9,104,15.07,3.43,32400.0,46778.44
2017-08-23,31.2,26.5,28.0,38.1,30.9,33.8,92,74,86,3.8,3.8,7.0,15.6,30.6,114,12.84,2.83,19573.22,46684.61
2017-08-24,32.2,25.5,28.6,39.4,31.3,34.9,98,66,84,1.7,1.7,5.0,8.7,23.0,137,17.04,3.64,40955.51,46590.06
2017-08-25,30.8,26.2,28.1,37.0,32.6,34.3,98,69,86,6.7,6.7,8.0,11.7,29.2,117,17.63,3.69,40028.71,46494.87
2017-08-26,31.8,25.2,27.6,40.2,31.3,33.9,98,71,88,26.7,26.7,10.0,7.9,24.8,67,16.39,3.46,29279.04,46399.09
2017-08-27,32.6,25.4,28.6,40.0,31.5,34.8,98,65,83,1.8,1.8,6.0,12.9,23.4,78,20.13,4.4,37769.35,46302.81
2017-08-28,29.0,25.9,27.4,33.7,30.4,31.7,94,73,84,2.0,2.0,7.0,22.0,45.7,87,10.84,2.65,25216.14,46206.09
2017-08-29,31.2,25.8,27.9,35.9,29.4,31.9,86,70,80,8.0,8.0,7.0,19.4,54.4,87,13.62,3.4,31877.4,46109.01
2017-08-30,30.8,26.4,28.2,35.8,30.4,32.5,88,69,81,4.4,4.4,10.0,21.0,47.2,100,14.4,3.45,36922.73,46011.62
2017-08-31,28.8,24.7,26.4,34.6,29.5,31.4,97,77,90,24.2,24.2,19.0,14.6,34.2,124,10.56,2.24,10837.39,45914.0
2017-09-01,30.2,24.9,26.5,35.1,29.1,31.3,95,71,88,33.7,33.7,13.0,17.6,36.7,225,11.43,2.48,22705.88,45816.2
2017-09-02,28.1,25.0,25.7,32.7,28.7,30.1,93,76,88,24.7,24.7,15.0,16.2,28.8,253,3.69,1.03,1140.33,45718.3
2017-09-03,31.4,24.4,27.5,37.1,29.0,32.6,92,63,80,0.5,0.5,5.0,10.5,22.0,273,19.59,4.2,41044.8,45620.36
2017-09-04,32.8,25.3,28.6,38.8,30.2,33.6,91,60,78,0.0,0.0,0.0,16.7,32.8,279,20.42,4.69,42037.58,45522.45
2017-09-05,32.2,25.2,28.5,37.8,30.0,33.2,91,63,77,0.1,0.1,1.0,13.5,28.4,277,19.38,4.4,41713.16,45424.61
2017-09-06,32.5,25.9,28.7,38.7,30.7,33.8,88,61,76,1.5,1.5,3.0,12.6,26.3,261,18.49,4.18,41605.49,45326.9
2017-09-07,31.0,24.1,27.4,37.1,29.1,33.0,97,69,84,0.4,0.4,4.0,12.2,26.6,295,17.96,3.77,41984.62,45228.67
2017-09-08,32.2,24.9,28.2,39.1,30.5,33.9,97,61,81,0.3,0.3,3.0,11.6,24.1,314,20.19,4.39,42138.53,45129.77
2017-09-09,32.8,24.7,28.7,37.4,29.7,33.7,96,56,76,0.0,0.0,0.0,13.5,29.9,297,20.99,4.73,42536.84,45030.23
2017-09-10,34.3,25.5,29.8,40.8,30.6,35.4,90,49,73,0.0,0.0,0.0,13.0,26.6,180,21.24,4.84,42044.45,44930.14
2017-09-11,34.5,26.0,29.7,40.2,31.8,34.8,93,43,72,0.0,0.0,0.0,16.5,32.0,329,19.5,4.67,42077.97,44829.57
2017-09-12,33.8,25.7,29.4,39.0,30.7,34.2,88,52,71,0.0,0.0,0.0,14.4,29.2,292,20.64,4.81,41849.64,44728.57
2017-09-13,34.0,25.9,29.8,39.6,30.2,34.8,86,50,69,0.0,0.0,0.0,11.4,23.8,283,20.75,4.83,41359.73,44627.22
2017-09-14,33.7,26.0,29.5,39.0,31.8,34.7,95,50,73,0.0,0.0,0.0,9.5,23.0,342,16.25,3.89,38304.07,44525.58
2017-09-15,34.2,25.0,29.3,38.4,29.7,33.6,96,46,69,0.0,0.0,0.0,13.2,27.7,329,20.87,5.01,41168.03,44423.71
2017-09-16,33.7,25.2,28.7,37.5,29.5,33.1,84,46,71,0.0,0.0,0.0,14.3,28.8,333,16.86,3.99,34084.44,44321.68
2017-09-17,33.3,25.8,28.7,36.2,30.0,32.3,88,42,69,0.0,0.0,0.0,17.4,33.5,320,16.86,4.41,30162.77,44219.55
2017-09-18,34.8,24.0,29.1,36.5,27.1,32.6,84,37,65,0.0,0.0,0.0,17.1,34.2,327,21.44,5.4,40751.67,44117.38
2017-09-19,33.8,24.8,29.5,38.5,30.2,34.8,95,51,74,0.1,0.1,1.0,9.5,20.5,82,18.3,4.19,40525.96,44015.24
2017-09-20,35.7,25.2,30.0,40.6,30.6,34.7,96,33,67,0.0,0.0,0.0,11.2,22.7,39,21.25,4.99,40823.83,43913.18
2017-09-21,33.7,25.1,29.1,37.8,30.1,33.2,93,48,72,0.0,0.0,0.0,15.8,29.2,109,18.28,4.7,39275.55,43811.28
2017-09-22,27.2,23.9,25.6,30.6,27.7,29.3,98,73,85,12.4,12.4,17.0,19.8,37.1,43,4.95,1.54,3384.05,43709.58
2017-09-23,26.4,22.8,24.3,31.2,25.8,28.1,97,80,91,18.0,18.0,14.0,19.9,36.7,331,3.34,0.96,0.0,43608.16
2017-09-24,30.8,21.0,25.3,34.2,23.6,28.8,99,59,83,0.0,0.0,0.0,17.9,36.7,315,20.57,4.2,36582.01,43507.08
2017-09-25,33.1,22.5,27.5,36.8,25.6,31.5,94,51,76,0.0,0.0,0.0,16.1,32.4,310,20.14,4.59,39693.65,43406.4
2017-09-26,33.2,23.6,28.3,37.2,28.2,32.5,94,45,71,0.0,0.0,0.0,12.7,33.5,300,19.51,4.46,39728.69,43306.14
2017-09-27,34.0,23.6,28.4,38.3,26.6,32.0,88,38,66,0.0,0.0,0.0,9.7,20.5,202,19.23,4.51,39763.95,43205.66
2017-09-28,33.8,23.8,28.6,37.4,26.7,32.0,83,40,64,0.0,0.0,0.0,10.2,21.6,271,18.81,4.51,39600.0,43104.76
2017-09-29,33.5,24.1,29.0,37.3,27.3,32.6,84,47,64,0.0,0.0,0.0,14.1,27.7,340,18.09,4.43,39600.0,43003.51
2017-09-30,34.8,23.4,28.8,37.5,27.3,32.0,90,35,63,0.0,0.0,0.0,13.9,28.4,321,20.34,5.04,39608.62,42901.98
2017-10-01,35.5,21.8,28.4,37.2,24.0,30.9,84,31,59,0.0,0.0,0.0,11.9,24.1,256,20.2,4.95,39644.41,42800.23
2017-10-02,35.3,22.5,29.0,37.3,25.2,31.6,86,30,57,0.0,0.0,0.0,10.3,24.1,273,19.99,5.0,39600.0,42698.34
2017-10-03,34.6,21.7,28.1,36.2,23.2,30.4,78,35,59,0.0,0.0,0.0,15.3,31.7,350,19.95,5.04,39600.0,42596.36
2017-10-04,34.3,22.0,28.1,36.6,25.0,30.8,89,36,62,0.0,0.0,0.0,14.1,28.8,348,19.68,4.87,39600.0,42494.38
2017-10-05,34.4,22.5,28.1,36.0,25.5,31.0,95,33,65,0.0,0.0,0.0,13.8,28.4,11,19.75,4.89,39600.0,42392.45
2017-10-06,34.7,22.8,27.9,35.0,24.9,29.4,85,27,56,0.0,0.0,0.0,13.4,29.2,343,19.62,5.21,39600.0,42290.66
2017-10-07,33.9,20.9,27.7,35.0,22.1,29.1,75,29,52,0.0,0.0,0.0,13.4,26.6,321,19.54,4.9,39600.0,42189.05
2017-10-08,34.6,21.5,27.4,36.3,22.9,29.8,93,28,62,0.0,0.0,0.0,8.9,22.3,33,19.09,4.55,39424.11,42087.71
2017-10-09,35.0,22.4,27.9,37.0,25.4,30.4,91,30,63,0.0,0.0,0.0,13.0,27.4,93,18.59,4.67,39600.0,41986.71
2017-10-10,34.8,21.9,27.9,36.3,24.3,30.0,93,27,60,0.0,0.0,0.0,10.7,24.1,74,18.68,4.6,39600.0,41886.12
2017-10-11,34.5,22.3,27.9,36.7,24.7,30.1,95,29,59,0.0,0.0,0.0,13.0,25.2,81,17.63,4.51,39600.0,41786.0
2017-10-12,34.2,22.4,28.2,34.6,24.3,30.0,85,28,55,0.0,0.0,0.0,11.0,26.6,335,18.1,4.7,39600.0,41686.44
2017-10-13,34.5,22.2,28.1,34.8,23.9,29.0,73,26,48,0.0,0.0,0.0,11.9,27.4,296,18.39,4.91,39600.0,41587.5
2017-10-14,35.7,21.6,28.0,36.8,23.7,29.2,79,26,51,0.0,0.0,0.0,13.0,26.6,322,18.22,4.93,39600.0,41489.27
2017-10-15,35.3,21.1,28.0,36.6,22.5,29.3,80,24,52,0.0,0.0,0.0,10.2,22.7,348,18.16,4.65,39600.0,41391.81
2017-10-16,35.3,20.9,27.9,36.1,22.0,29.0,76,25,52,0.0,0.0,0.0,11.3,25.9,351,18.04,4.86,39600.0,41295.16
2017-10-17,33.6,19.8,26.5,32.8,20.5,26.8,77,24,51,0.0,0.0,0.0,14.7,31.7,325,18.31,5.06,39600.0,41198.62
2017-10-18,33.5,20.0,26.2,33.2,22.5,27.8,93,27,62,0.0,0.0,0.0,16.1,32.0,339,17.82,4.5,38956.38,41101.96
2017-10-19,34.5,20.5,27.3,36.5,22.7,29.7,90,33,63,0.0,0.0,0.0,11.6,23.0,39,17.29,4.16,39600.0,41005.27
2017-10-20,34.7,21.5,28.0,35.6,24.5,29.9,93,28,58,0.0,0.0,0.0,11.3,25.6,27,15.59,4.19,39600.0,40908.62
2017-10-21,34.8,20.4,27.1,34.5,22.6,27.9,88,26,53,0.0,0.0,0.0,14.6,30.6,335,17.31,4.83,39600.0,40812.1
2017-10-22,35.0,19.8,27.0,34.3,21.1,27.2,87,15,49,0.0,0.0,0.0,14.1,34.6,161,15.58,4.63,38382.76,40715.78
2017-10-23,33.5,19.1,26.5,34.7,21.2,27.7,90,28,55,0.0,0.0,0.0,13.7,25.2,28,15.98,4.13,39545.9,40619.76
2017-10-24,33.2,19.5,25.5,31.5,20.4,25.2,80,20,51,0.0,0.0,0.0,16.3,33.8,310,17.03,4.93,39505.89,40524.11
2017-10-25,32.0,17.9,25.1,31.2,18.0,24.8,72,25,46,0.0,0.0,0.0,10.0,24.8,303,16.93,4.33,39465.47,40428.92
2017-10-26,32.0,18.0,24.7,32.0,17.7,24.7,78,25,51,0.0,0.0,0.0,12.2,24.1,132,16.69,4.2,39424.65,40334.28
2017-10-27,30.9,17.9,24.0,31.9,19.3,24.9,92,32,60,0.0,0.0,0.0,10.4,22.3,130,15.93,3.59,38785.41,40240.28
2017-10-28,31.4,19.0,24.7,32.2,20.6,25.8,89,27,61,0.0,0.0,0.0,10.0,19.1,83,16.16,3.8,38993.44,40147.0
2017-10-29,30.8,17.5,23.9,31.5,19.1,24.7,96,28,61,0.0,0.0,0.0,9.4,20.2,80,15.96,3.71,38748.15,40054.54
2017-10-30,29.8,17.4,23.4,30.0,17.8,24.3,94,34,63,0.0,0.0,0.0,9.6,21.6,16,15.94,3.64,38502.14,39962.98
2017-10-31,30.2,17.9,24.0,31.3,19.3,25.4,91,34,63,0.0,0.0,0.0,8.7,17.6,78,15.5,3.41,38531.23,39872.43
2017-11-01,30.5,19.7,24.4,31.4,20.5,25.3,82,34,61,0.0,0.0,0.0,10.3,23.8,130,14.7,3.57,38284.1,39782.97
2017-11-02,30.4,18.3,23.9,32.0,20.0,25.6,95,39,69,0.0,0.0,0.0,10.5,20.9,76,15.34,3.42,38036.1,39694.71
2017-11-03,29.4,18.2,23.4,30.3,20.1,24.9,95,40,70,0.0,0.0,0.0,9.5,22.3,69,15.25,3.34,37787.23,39607.75
2017-11-04,29.2,17.8,22.9,30.3,19.2,24.4,97,41,73,0.0,0.0,0.0,9.6,20.5,82,15.04,3.25,37815.45,39522.17
2017-11-05,29.1,18.5,23.9,30.6,20.0,25.6,90,41,67,0.0,0.0,0.0,8.3,17.6,69,15.02,3.15,37527.04,39438.05
2017-11-06,29.3,17.9,23.7,30.0,18.6,24.9,84,40,64,0.0,0.0,0.0,9.2,19.8,314,14.97,3.31,37515.82,39354.64
2017-11-07,28.6,17.3,22.9,29.5,19.1,24.4,97,44,71,0.0,0.0,0.0,9.4,21.6,342,14.45,3.13,36498.0,39271.7
2017-11-08,29.1,16.3,22.9,29.4,17.2,24.0,93,38,68,0.0,0.0,0.0,10.3,22.7,330,14.85,3.25,37114.03,39189.34
2017-11-09,29.0,16.5,22.2,29.3,17.6,23.2,95,36,72,0.0,0.0,0.0,11.6,24.8,354,14.41,3.21,36325.93,39107.64
2017-11-10,28.8,15.9,22.1,28.8,16.7,22.8,95,35,68,0.0,0.0,0.0,11.5,25.2,2,14.64,3.28,36663.3,39026.69
2017-11-11,27.6,15.2,21.3,27.8,15.6,21.8,93,41,69,0.0,0.0,0.0,10.8,23.4,353,14.13,3.09,34169.34,38946.59
2017-11-12,27.5,14.9,21.0,27.4,15.4,21.5,95,41,70,0.0,0.0,0.0,11.5,26.3,322,14.23,3.08,35355.42,38867.43
2017-11-13,27.6,16.4,20.9,27.9,17.1,21.6,94,42,70,0.0,0.0,0.0,8.8,20.9,105,14.12,2.96,35692.61,38789.3
2017-11-14,27.5,15.9,21.1,25.9,15.8,20.6,93,32,66,0.0,0.0,0.0,17.6,35.6,121,13.3,3.41,34889.03,38712.3
2017-11-15,26.1,16.5,20.8,25.6,16.6,20.5,82,40,64,0.0,0.0,0.0,11.1,26.6,97,11.97,2.92,33799.1,38636.54
2017-11-16,25.7,15.5,20.0,25.2,15.2,19.7,81,43,66,0.2,0.2,2.0,13.0,26.3,30,10.54,2.59,34417.35,38562.11
2017-11-17,25.3,15.4,19.9,24.2,15.2,19.6,90,43,69,0.1,0.1,1.0,13.6,28.8,339,10.83,2.59,33394.84,38489.11
2017-11-18,25.4,16.4,20.2,24.7,16.0,19.7,86,47,67,0.1,0.1,1.0,13.7,28.1,320,10.04,2.61,28309.07,38417.65
2017-11-19,24.5,15.4,19.0,21.0,13.3,16.7,73,26,52,0.0,0.0,0.0,15.8,32.4,318,13.38,3.7,35129.59,38347.83
2017-11-20,22.8,12.0,17.0,19.5,10.0,14.3,75,30,50,0.0,0.0,0.0,15.8,32.8,304,14.17,3.63,35749.23,38279.76
2017-11-21,23.2,11.1,16.5,20.0,8.3,13.8,71,29,51,0.0,0.0,0.0,16.6,34.9,285,14.0,3.5,35218.02,38213.55
2017-11-22,24.1,10.8,16.7,20.6,8.4,13.9,78,27,51,0.0,0.0,0.0,18.2,35.3,287,13.98,3.6,35260.53,38149.29
2017-11-23,24.0,11.1,16.6,20.4,8.3,13.7,68,24,47,0.0,0.0,0.0,14.1,30.2,293,13.91,3.62,35301.77,38087.11
2017-11-24,24.7,10.1,16.9,21.7,7.5,14.3,67,26,47,0.0,0.0,0.0,12.7,25.9,286,13.69,3.5,34762.73,38027.11
2017-11-25,24.9,11.4,17.0,22.1,8.9,14.8,69,28,52,0.0,0.0,0.0,11.9,24.5,283,13.64,3.29,35091.42,37969.37
2017-11-26,24.9,10.1,17.0,22.8,8.5,15.4,86,31,61,0.0,0.0,0.0,11.3,22.7,330,13.42,2.91,34682.26,37913.29
2017-11-27,25.1,11.4,17.3,21.7,9.3,15.1,84,29,56,0.0,0.0,0.0,16.9,34.6,284,13.5,3.31,34692.91,37858.68
2017-11-28,25.6,10.8,17.4,23.1,8.9,15.7,82,29,58,0.0,0.0,0.0,11.5,24.8,273,13.36,3.03,34702.61,37805.61
2017-11-29,25.8,11.4,17.8,24.6,10.2,16.7,87,32,63,0.0,0.0,0.0,10.4,17.6,110,13.11,2.74,34418.21,37754.14
2017-11-30,25.2,11.6,17.4,23.8,10.9,16.5,93,32,66,0.0,0.0,0.0,11.7,23.4,319,13.13,2.75,34719.04,37704.35
2017-12-01,23.9,9.4,17.1,21.8,8.0,15.8,91,31,60,0.0,0.0,0.0,9.1,20.5,309,13.27,2.55,34725.82,37656.3
2017-12-02,23.8,11.1,17.3,22.6,9.8,16.0,85,32,57,0.0,0.0,0.0,10.1,15.5,53,13.07,2.59,34731.59,37610.06
2017-12-03,22.9,11.1,17.4,20.9,9.5,16.1,74,31,53,0.0,0.0,0.0,7.6,16.6,321,11.22,2.3,29297.11,37565.7
2017-12-04,22.7,9.4,16.6,20.7,7.5,15.3,89,35,61,0.0,0.0,0.0,9.3,20.5,309,11.27,2.35,30246.62,37523.29
2017-12-05,22.8,13.9,17.3,20.9,13.2,16.2,79,36,60,0.0,0.0,0.0,10.2,24.8,307,9.18,2.2,18865.38,37482.9
2017-12-06,20.9,14.1,17.5,19.2,12.3,15.5,68,39,51,0.0,0.0,0.0,13.4,23.0,290,7.12,2.33,26338.41,37444.6
2017-12-07,22.7,14.3,17.4,18.5,10.9,14.0,48,22,37,0.1,0.1,1.0,14.3,30.6,303,10.09,3.57,32034.47,37408.47
2017-12-08,23.9,11.2,16.7,19.6,7.9,13.1,54,22,37,0.0,0.0,0.0,16.1,32.4,288,12.66,3.86,34746.18,37374.57
2017-12-09,23.7,10.3,16.7,22.2,7.2,14.4,68,32,46,0.0,0.0,0.0,11.2,20.9,300,12.76,2.93,34745.29,37342.96
2017-12-10,23.9,10.5,17.0,22.6,9.4,15.9,86,35,60,0.0,0.0,0.0,10.0,15.1,351,12.74,2.54,35041.13,37313.73
2017-12-11,23.4,11.4,17.2,21.7,10.4,16.4,91,36,67,2.1,2.1,5.0,11.3,33.1,169,8.68,2.02,29456.43,37286.93
2017-12-12,20.8,13.4,16.5,21.1,13.3,16.8,97,58,84,5.6,5.6,7.0,10.9,23.0,32,9.46,1.64,33842.05,37262.64
2017-12-13,19.7,11.4,14.3,18.8,10.3,13.7,100,49,83,0.0,0.0,0.0,8.7,18.4,323,10.66,1.77,24230.79,37240.92
2017-12-14,20.4,9.6,13.6,17.4,7.9,11.7,94,34,71,0.0,0.0,0.0,11.7,25.9,320,12.77,2.34,35324.21,37221.85
2017-12-15,20.1,7.9,13.0,16.4,5.4,10.4,94,35,70,0.0,0.0,0.0,17.4,33.5,312,11.98,2.46,34720.06,37205.47
2017-12-16,19.5,7.6,12.7,15.0,4.8,9.2,93,34,63,0.0,0.0,0.0,19.9,39.2,296,12.9,2.87,35554.96,37191.6
2017-12-17,21.0,8.3,13.7,16.5,4.2,9.7,71,31,51,0.0,0.0,0.0,20.5,39.6,290,12.9,3.54,35577.69,37180.16
2017-12-18,23.5,10.1,15.6,19.7,5.5,11.5,59,28,46,0.0,0.0,0.0,20.8,36.7,290,12.86,4.05,35602.29,37171.14
2017-12-19,22.5,9.4,14.7,20.7,6.1,12.2,72,38,59,0.0,0.0,0.0,14.3,28.4,302,11.76,2.72,35005.45,37164.54
2017-12-20,21.8,10.4,15.3,21.1,9.0,14.3,92,51,74,0.0,0.0,0.0,9.8,20.9,316,10.79,2.0,29902.57,37160.34
2017-12-21,22.9,11.8,16.2,21.8,11.4,15.7,97,50,79,0.0,0.0,0.0,12.1,25.2,319,11.71,2.18,33442.93,37158.54
2017-12-22,23.3,11.1,16.3,20.3,9.0,14.0,89,41,66,0.0,0.0,0.0,20.1,38.5,294,12.46,3.01,35717.41,37159.14
2017-12-23,22.5,10.9,15.7,18.8,7.8,12.9,80,33,59,0.0,0.0,0.0,18.5,36.4,288,12.92,3.14,35749.89,37162.12
2017-12-24,22.3,10.0,15.5,21.0,8.1,14.4,84,40,65,0.0,0.0,0.0,10.3,16.6,339,12.2,2.23,35783.65,37167.47
2017-12-25,22.1,9.1,15.1,19.6,7.5,13.6,94,41,70,0.0,0.0,0.0,14.2,30.2,300,12.58,2.45,35818.59,37175.18
2017-12-26,22.2,8.9,14.4,20.2,6.8,12.7,93,40,72,0.0,0.0,0.0,12.0,26.3,289,12.65,2.38,35854.61,37185.24
